genotype,environment,predicted,full_nearest_distance,full_nearest_percentile,full_max_training_kernel_similarity,support_group,reliability_state,control_half_width_90,adaptive_half_width_90,calibration_source,control_lower_90,control_upper_90,adaptive_lower_90,adaptive_upper_90,control_rule,adaptive_rule,control_quantile_level,adaptive_quantile_level,calibration_feedback_state,test_year,model,horizon,genotype_support_state,environment_input_state,support_boundary_uses_outcome,observed_values_accessed,observed,official_answer_key_present,control_covered_90,control_interval_score_90,adaptive_covered_90,adaptive_interval_score_90
PHJ40/PHAJ0,OHH1_2024,9.24624443054,4.73896114559,0.757352941176,0.68617559455,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,4.89453701897,13.5979518421,4.10501507006,14.387473791,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,8.008192189,True,True,8.70341482313,True,10.28245872094
PHRE1/PHTD5,OHH1_2024,9.66095066071,4.73896114559,0.757352941176,0.68617559455,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,5.30924324913,14.0126580723,4.51972130022,14.8021800212,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,10.5237035,True,True,8.70341482317,True,10.28245872098
PHW52/PHM49,OHH1_2024,9.77168083191,4.73896114559,0.757352941176,0.68617559455,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,5.41997342034,14.1233882435,4.63045147142,14.9129101924,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,13.81905226,True,True,8.703414823160001,True,10.28245872098
B14A/OH43,TXH1_2024,7.51250457764,1.26083417069,0.242647058824,0.973692548032,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,3.16079716606,11.8642119892,2.37127521715,12.6537339381,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,5.964608702,True,True,8.70341482314,True,10.28245872095
B37/H95,TXH1_2024,7.87539958954,1.26083417069,0.242647058824,0.973692548032,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,3.52369217797,12.2271070011,2.73417022905,13.01662895,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,7.53347015,True,True,8.70341482313,True,10.28245872095
B73/MO17,TXH1_2024,8.1758890152,1.26083417069,0.242647058824,0.973692548032,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,3.82418160363,12.5275964268,3.03465965471,13.3171183757,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,6.946090787,True,True,8.70341482317,True,10.28245872099
B73/PHN82,TXH1_2024,9.4610080719,1.26083417069,0.242647058824,0.973692548032,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,5.10930066033,13.8127154835,4.31977871141,14.6022374324,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,8.350225096,True,True,8.70341482317,True,10.28245872099
CG44/CGR01,TXH1_2024,8.03988456726,1.26083417069,0.242647058824,0.973692548032,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,3.68817715569,12.3915919788,2.89865520677,13.1811139277,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,2.978996088,True,False,22.887036176909998,True,10.28245872093
LH195/PHZ51,TXH1_2024,8.25350761414,1.26083417069,0.242647058824,0.973692548032,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,3.90180020256,12.6052150257,3.11227825365,13.3947369746,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,8.046020444,True,True,8.70341482314,True,10.28245872095
LH244/PHK76,TXH1_2024,9.20748519897,1.26083417069,0.242647058824,0.973692548032,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,4.8557777874,13.5591926105,4.06625583849,14.3487145595,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,6.165631766,True,True,8.703414823100001,True,10.282458721009998
PHB47/PHN82,TXH1_2024,8.51827430725,1.26083417069,0.242647058824,0.973692548032,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,4.16656689568,12.8699817188,3.37704494677,13.6595036677,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,6.470181122,True,True,8.70341482312,True,10.282458720929998
PHB47/PHZ51,TXH1_2024,7.44991207123,1.26083417069,0.242647058824,0.973692548032,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,3.09820465966,11.8016194828,2.30868271074,12.5911414317,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,4.845771629,True,True,8.70341482314,True,10.282458720960001
PHG29/PHG47,TXH1_2024,8.42743301392,1.26083417069,0.242647058824,0.973692548032,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,4.07572560234,12.7791404255,3.28620365343,13.5686623744,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,4.035798956,True,False,9.50194774996001,True,10.28245872097
PHG39/PHN82,TXH1_2024,9.01307582855,1.26083417069,0.242647058824,0.973692548032,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,4.66136841698,13.3647832401,3.87184646807,14.154305189,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,6.099333739,True,True,8.70341482312,True,10.28245872093
PHJ40/PHAJ0,TXH1_2024,8.23194026947,1.26083417069,0.242647058824,0.973692548032,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,3.8802328579,12.583647681,3.09071090898,13.37316963,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,6.116755686,True,True,8.703414823100001,True,10.28245872102
PHRE1/PHTD5,TXH1_2024,8.64664649963,1.26083417069,0.242647058824,0.973692548032,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,4.29493908806,12.9983539112,3.50541713915,13.7878758601,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,4.076688793,True,False,13.068420724339997,True,10.28245872095
PHW52/PHM49,TXH1_2024,8.75737667084,1.26083417069,0.242647058824,0.973692548032,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,4.40566925927,13.1090840824,3.61614731035,13.8986060313,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,6.752220489,True,True,8.70341482313,True,10.28245872095
B14A/OH43,WIH1_2024,10.39133358,2.31201485531,0.558823529412,0.914256777338,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,6.03962616844,14.7430409916,5.25010421953,15.5325629405,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,13.45384018,True,True,8.70341482316,True,10.28245872097
B37/H95,WIH1_2024,10.7542285919,2.31201485531,0.558823529412,0.914256777338,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,6.40252118035,15.1059360035,5.61299923143,15.8954579524,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,13.10139665,True,True,8.70341482315,True,10.282458720969998
B73/MO17,WIH1_2024,11.0547180176,2.31201485531,0.558823529412,0.914256777338,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,6.70301060601,15.4064254292,5.91348865709,16.1959473781,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,15.96428256,True,False,19.860557439189975,True,10.282458721010002
B73/PHN82,WIH1_2024,12.3398370743,2.31201485531,0.558823529412,0.914256777338,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,7.98812966271,16.6915444859,7.19860771379,17.4810664348,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,17.24833224,True,False,19.839169905190005,True,10.282458721009998
B73/TX779,WIH1_2024,11.2832374573,2.31201485531,0.558823529412,0.914256777338,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,6.9315300457,15.6349448688,6.14200809679,16.4244668178,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,3.189228946,True,False,83.54943681710002,False,69.33804173681
CG119/CG108,WIH1_2024,10.551987648,2.31201485531,0.558823529412,0.914256777338,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,6.20028023644,14.9036950596,5.41075828752,15.6932170085,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,7.400178241,True,True,8.70341482316,True,10.28245872098
CG44/CGR01,WIH1_2024,10.918712616,2.31201485531,0.558823529412,0.914256777338,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,6.56700520439,15.2704200275,5.77748325548,16.0599419765,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,11.34292621,True,True,8.70341482311,True,10.28245872102
LH195/PHZ51,WIH1_2024,11.1323356628,2.31201485531,0.558823529412,0.914256777338,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,6.78062825127,15.4840430744,5.99110630236,16.2735650233,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,12.49043583,True,True,8.70341482313,True,10.282458720940001
LH244/PHK76,WIH1_2024,12.0863142014,2.31201485531,0.558823529412,0.914256777338,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,7.73460678978,16.4380216129,6.94508484087,17.2275435618,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,13.79621621,True,True,8.70341482312,True,10.282458720930002
PHB47/PHN82,WIH1_2024,11.3971042633,2.31201485531,0.558823529412,0.914256777338,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,7.04539685173,15.7488116749,6.25587490282,16.5383336238,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,13.63197278,True,True,8.70341482317,True,10.28245872098
PHB47/PHZ51,WIH1_2024,10.3287410736,2.31201485531,0.558823529412,0.914256777338,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,5.97703366204,14.6804484852,5.18751171312,15.4699704341,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,12.95249649,True,True,8.70341482316,True,10.28245872098
PHG29/PHG47,WIH1_2024,11.3062620163,2.31201485531,0.558823529412,0.914256777338,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,6.95455460472,15.6579694279,6.16503265581,16.4474913768,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,12.46063118,True,True,8.70341482318,True,10.282458720989998
PHG39/PHN82,WIH1_2024,11.8919048309,2.31201485531,0.558823529412,0.914256777338,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,7.54019741936,16.2436122425,6.75067547045,17.0331341914,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,15.28418339,True,True,8.70341482314,True,10.282458720949998
PHJ40/PHAJ0,WIH1_2024,11.1107692719,2.31201485531,0.558823529412,0.914256777338,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,6.75906186028,15.4624766834,5.96953991136,16.2519986323,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,7.490450151,True,True,8.70341482312,True,10.282458720940001
PHRE1/PHTD5,WIH1_2024,11.525475502,2.31201485531,0.558823529412,0.914256777338,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,7.17376809044,15.8771829136,6.38424614153,16.6667048625,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,10.39701119,True,True,8.70341482316,True,10.282458720970002
PHW52/PHM49,WIH1_2024,11.6362056732,2.31201485531,0.558823529412,0.914256777338,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,7.28449826165,15.9879130848,6.49497631273,16.7774350337,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,15.43893208,True,True,8.703414823150002,True,10.282458720970002
TX777/LH195,WIH1_2024,11.2524633408,2.31201485531,0.558823529412,0.914256777338,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,6.90075592919,15.6041707523,6.11123398027,16.3936927012,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,8.937786698,True,True,8.70341482311,True,10.282458720929998
W10004_0018/PHP02,WIH1_2024,12.146490097,2.31201485531,0.558823529412,0.914256777338,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,7.79478268547,16.4981975086,7.00526073656,17.2877194575,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,13.50038828,True,True,8.70341482313,True,10.28245872094
W10004_0031/PHP02,WIH1_2024,12.5527267456,2.31201485531,0.558823529412,0.914256777338,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,8.20101933403,16.9044341572,7.41149738512,17.6939561061,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,12.0770089,True,True,8.70341482317,True,10.28245872098
W10004_0055/PHP02,WIH1_2024,12.3589630127,2.31201485531,0.558823529412,0.914256777338,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,8.00725560112,16.7106704243,7.21773365221,17.5001923732,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,12.04629447,True,True,8.703414823180001,True,10.28245872099
W10004_0133/PHP02,WIH1_2024,12.0804576874,2.31201485531,0.558823529412,0.914256777338,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,7.72875027581,16.432165099,6.93922832689,17.2216870479,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,12.55910934,True,True,8.703414823189998,True,10.282458721010002
W10004_0138/PHP02,WIH1_2024,12.6211032867,2.31201485531,0.558823529412,0.914256777338,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,8.26939587517,16.9728106983,7.47987392626,17.7623326472,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,13.63996657,True,True,8.703414823130002,True,10.282458720940001
W10004_0146/PHP02,WIH1_2024,12.2103891373,2.31201485531,0.558823529412,0.914256777338,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,7.8586817257,16.5620965488,7.06915977678,17.3516184978,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,15.79142495,True,True,8.7034148231,True,10.28245872102
